f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04807256,-0.15804204,-0.025201121,-0.14183508,-0.34607977,-0.09208743,-0.2722267,-0.4806144,-0.16821967,-0.44876108,-0.57572734,-0.26290318,0.10830882,-0.45383516,-0.2736128,-0.045294438,-0.6252882,-0.5003812,-0.29880783,-0.7010844,-0.6497154,-0.4985856,-0.72522587,-0.7311976,0.093014285,-0.38716245,-0.35899895,-0.309367,-0.5222278,-0.5549371,-0.66672164,-0.5093239,-0.6270259,-0.88506573,-0.46546614,-0.6658034,0.014566111,-0.27799723,-0.44251075,-0.3882706,-0.38177323,-0.6228405,-0.7141932,-0.35444385,-0.6316165,-0.8965431,-0.3056218,-0.6155645,-0.101642855,-0.14729513,-0.5228102,-0.45870396,-0.21880876,-0.67999536,-0.7158383,-0.21894912,-0.68793726,-0.8774479,-0.20191014,-0.6644393,tiger
0.0,0.0,0.0,0.07900817,-0.17822878,-0.114425175,-0.004707703,-0.37605572,-0.20934561,-0.15594992,-0.5357066,-0.30548692,-0.3039518,-0.63842803,-0.40731385,-0.29549336,-0.51604825,-0.27834234,-0.3454345,-0.7178064,-0.47341236,-0.3962401,-0.82610184,-0.5778666,-0.41105205,-0.91161186,-0.64692044,-0.48555753,-0.43870062,-0.33185032,-0.47016633,-0.5297664,-0.6119985,-0.31948683,-0.41770765,-0.6707865,-0.18473394,-0.31643933,-0.66098875,-0.59955424,-0.31469238,-0.39202616,-0.59470356,-0.36809683,-0.6437472,-0.48343876,-0.27935165,-0.6158569,-0.39453325,-0.20727442,-0.5478072,-0.666843,-0.169695,-0.45908964,-0.6842786,-0.19566277,-0.63895476,-0.5810486,-0.15309817,-0.6247439,-0.50181687,-0.11357077,-0.57730484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02276226,-0.16144206,-0.027298758,-0.059779316,-0.36551467,-0.0880833,-0.15717112,-0.5134991,-0.16372885,-0.26728335,-0.60921896,-0.25974423,0.068624526,-0.4912213,-0.24811034,-0.08187384,-0.70575285,-0.43237993,-0.23395686,-0.8431279,-0.5284881,-0.31869376,-0.9478577,-0.59443563,0.027176486,-0.4126197,-0.3514509,-0.2885176,-0.56870717,-0.5881852,-0.45113543,-0.5005092,-0.6212035,-0.45071003,-0.42658177,-0.60741305,-0.05317036,-0.29214093,-0.45355603,-0.3873563,-0.42355853,-0.6802898,-0.57895607,-0.3673927,-0.643231,-0.600657,-0.31351325,-0.5789986,-0.1540373,-0.15602493,-0.55343777,-0.44357345,-0.24201557,-0.7181015,-0.5697287,-0.22074874,-0.689232,-0.57237244,-0.18911003,-0.63801736,tiger
0.0,0.0,0.0,0.28497684,-0.10575114,-0.12784263,0.45313424,-0.2726178,-0.2322638,0.5142342,-0.40565807,-0.3381914,0.49835947,-0.49833488,-0.4462282,0.19540827,-0.48297343,-0.27509734,0.24644403,-0.69805324,-0.47595417,0.27616373,-0.84533304,-0.5886771,0.26839596,-0.9633087,-0.6614731,0.027174013,-0.43704772,-0.32549316,0.25964797,-0.5320281,-0.59981406,0.51531535,-0.4256124,-0.65717846,0.6463401,-0.322798,-0.6431589,-0.072984986,-0.33720633,-0.38455144,0.2249738,-0.3578629,-0.6287518,0.41996935,-0.2632833,-0.5876461,0.49830365,-0.19096741,-0.50990367,-0.12143886,-0.20852189,-0.4558377,0.17559785,-0.18970904,-0.6108558,0.340215,-0.13362448,-0.5727948,0.4075299,-0.08920113,-0.5120036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13180245,-0.14691575,-0.056303233,-0.19529729,-0.33257923,-0.15272783,-0.19888249,-0.47873008,-0.24988635,-0.23434988,-0.5737654,-0.36337072,-0.13049115,-0.47948855,-0.32148868,-0.14650877,-0.6993643,-0.5379025,-0.20600879,-0.8457496,-0.6700453,-0.23345612,-0.9723673,-0.7576736,-0.05511962,-0.4158549,-0.40638188,-0.12188953,-0.59324765,-0.68120354,-0.15707529,-0.50823975,-0.7485101,-0.12756342,-0.41313812,-0.74765426,-0.001743786,-0.29616562,-0.48822764,-0.20081638,-0.43027237,-0.71834284,-0.3403192,-0.3723344,-0.71004087,-0.39470395,-0.31188932,-0.66421413,0.008208665,-0.1507755,-0.5693486,-0.20012462,-0.22700256,-0.7304142,-0.3451775,-0.22075269,-0.72394544,-0.44026706,-0.2039457,-0.69318795,tiger
0.0,0.0,0.0,-0.03086799,-0.14623529,-0.052042726,-0.018415354,-0.34149545,-0.14342733,0.041629184,-0.49103403,-0.24501139,0.049332257,-0.58636373,-0.3591439,-0.12836544,-0.51720744,-0.28304365,-0.041322943,-0.7395306,-0.4909529,-0.0404405,-0.8803635,-0.6122242,-0.040337164,-0.99918616,-0.6972967,-0.09571048,-0.45327383,-0.3932526,0.100150496,-0.61772794,-0.70407003,0.21412438,-0.5145429,-0.78897935,0.2842295,-0.4147049,-0.78590894,-0.036953103,-0.33439156,-0.49958166,-0.00696065,-0.45314676,-0.7652428,-0.0420382,-0.36570084,-0.7551251,-0.064642236,-0.29944518,-0.6948573,0.010707721,-0.18842773,-0.6053791,-0.049120244,-0.24581201,-0.776657,-0.11240579,-0.21201594,-0.75385743,-0.16061872,-0.17979543,-0.7046065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04310511,-0.14278927,-0.06865535,-0.045394875,-0.32549787,-0.18039785,0.01683701,-0.45766857,-0.3045898,0.04401311,-0.5394075,-0.44551563,-0.1930151,-0.5179612,-0.3118663,-0.12023233,-0.7332423,-0.5614897,-0.124676906,-0.8738157,-0.7245121,-0.10876895,-0.9940671,-0.84002256,-0.14202137,-0.45987445,-0.42947155,-0.019717086,-0.61133355,-0.76660246,0.03555814,-0.50770825,-0.8632946,0.08389368,-0.4096734,-0.87049365,-0.08189352,-0.34761992,-0.54606855,-0.103250474,-0.4730772,-0.84113616,-0.15752457,-0.3785166,-0.8177453,-0.1749009,-0.30239543,-0.74661607,-0.03395924,-0.20887788,-0.6641506,-0.14397657,-0.26907992,-0.85784745,-0.20879884,-0.22218546,-0.82170767,-0.23296265,-0.17719357,-0.7585336,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17340139,-0.15994345,-0.04882988,-0.2781068,-0.34083483,-0.12680979,-0.33859378,-0.47121722,-0.21780343,-0.43108666,-0.5564235,-0.32295424,-0.011765708,-0.5085671,-0.2356219,-0.13591315,-0.7143393,-0.44657815,-0.22897947,-0.85015184,-0.5816558,-0.27408934,-0.96170425,-0.67022187,0.0722666,-0.44547018,-0.3320079,-0.16595735,-0.59142053,-0.624338,-0.3938848,-0.502293,-0.7052603,-0.47815198,-0.40365127,-0.70351213,0.088764705,-0.33951423,-0.4326021,-0.20717666,-0.45391083,-0.69677615,-0.47987577,-0.37665376,-0.70784795,-0.5854893,-0.30245695,-0.6580611,0.06743879,-0.21219695,-0.5327593,-0.22458412,-0.27533597,-0.715768,-0.41772527,-0.23962508,-0.7122673,-0.48796597,-0.19704033,-0.6696961,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017303973,-0.15824504,-0.08149855,-0.05062238,-0.3441463,-0.17380604,-0.09092109,-0.48359478,-0.2744964,-0.19325882,-0.5789833,-0.39023978,0.08060663,-0.5344415,-0.2737538,-0.006259102,-0.74411577,-0.49253544,-0.085689865,-0.88116276,-0.6275329,-0.12840866,-0.9917214,-0.717384,0.12358739,-0.47291982,-0.35951945,-0.037876584,-0.6215936,-0.6633501,-0.2866308,-0.53394157,-0.7471285,-0.4180151,-0.43631238,-0.74524045,0.11832705,-0.3593517,-0.4515858,-0.0805916,-0.48007542,-0.7429152,-0.3297323,-0.40017113,-0.7596028,-0.43720555,-0.32356927,-0.7082053,0.08449097,-0.22119454,-0.5437587,-0.12056347,-0.27958828,-0.76015455,-0.26666656,-0.24472441,-0.7720501,-0.3019111,-0.20126238,-0.7356617,tiger
0.0,0.0,0.0,0.2299219,-0.16726388,-0.0892014,0.35349172,-0.3605415,-0.17747907,0.39487588,-0.5159595,-0.2771251,0.3666261,-0.6272199,-0.3860816,0.12374985,-0.52291894,-0.24967979,0.2355153,-0.7249496,-0.44544828,0.24406758,-0.86082214,-0.5636353,0.2409658,-0.9705336,-0.64821464,0.017041387,-0.4609918,-0.32729387,0.33784205,-0.57401246,-0.61878073,0.5059981,-0.4883366,-0.71209735,0.58060765,-0.39715907,-0.7275871,-0.029006727,-0.35171774,-0.40835276,0.29520428,-0.44317746,-0.6910828,0.40013957,-0.3544181,-0.69500065,0.43275088,-0.2744,-0.64179075,-0.03140109,-0.21501705,-0.492186,0.23373386,-0.25734752,-0.70878434,0.3671428,-0.22384302,-0.7189881,0.4365449,-0.18321025,-0.6839847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1572994,-0.15852864,-0.037086647,-0.21145092,-0.34251547,-0.10594401,-0.21907188,-0.47922614,-0.18188794,-0.30234826,-0.56707627,-0.2713716,0.0708664,-0.5082772,-0.25807074,-0.07204209,-0.7194377,-0.45035908,-0.18086986,-0.8557807,-0.5664905,-0.23973115,-0.9708393,-0.640227,0.14916602,-0.4432669,-0.34301355,-0.13762346,-0.6061279,-0.5770659,-0.40577945,-0.5228598,-0.6218833,-0.5183173,-0.42875662,-0.6097018,0.14979509,-0.33506203,-0.42791104,-0.17064697,-0.4677839,-0.6508011,-0.45255288,-0.392644,-0.6449323,-0.5631803,-0.31820077,-0.5943592,0.10973097,-0.21057215,-0.51018876,-0.18772237,-0.27837604,-0.66428185,-0.38591418,-0.2465267,-0.65018755,-0.46192864,-0.20588803,-0.6067133,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022026671,-0.15671183,-0.08118123,-0.049926035,-0.34520468,-0.16998287,-0.082956485,-0.48483402,-0.26748,-0.18501793,-0.57561696,-0.38217467,0.036725003,-0.5174531,-0.26823184,-0.09434708,-0.71934265,-0.46914938,-0.19891807,-0.85603726,-0.5877695,-0.2593772,-0.9657761,-0.6664576,0.06872191,-0.4412545,-0.35190573,-0.13722624,-0.58610487,-0.6253521,-0.35398903,-0.4917282,-0.6872248,-0.45005742,-0.40041542,-0.6775243,0.051359802,-0.3151441,-0.4406262,-0.18880795,-0.42982107,-0.69878465,-0.4402168,-0.3430131,-0.6763791,-0.5404393,-0.27091196,-0.6033779,0.002444763,-0.16819027,-0.532007,-0.23733537,-0.25055662,-0.7099249,-0.41103423,-0.22258934,-0.6848877,-0.4737996,-0.18872836,-0.6273054,tiger
0.0,0.0,0.0,0.231989,-0.10083822,-0.1590969,0.36387485,-0.25673422,-0.2917182,0.4195007,-0.37990513,-0.42782247,0.37137315,-0.4630759,-0.5708921,0.34156942,-0.5112034,-0.2810331,0.28467444,-0.727444,-0.49625027,0.20410019,-0.8747519,-0.6242249,0.13765395,-0.99048036,-0.70527655,0.2776659,-0.4772736,-0.32318014,0.20849025,-0.61175233,-0.62164235,0.100007534,-0.5134692,-0.70194155,0.04013668,-0.4252785,-0.6966522,0.18638764,-0.39796308,-0.37876973,0.094273895,-0.5059965,-0.6501264,-0.02985897,-0.40539974,-0.6216359,-0.08698081,-0.32149538,-0.53285474,0.0875045,-0.29389265,-0.44658017,0.027684705,-0.40570512,-0.6060785,-0.033001978,-0.40547803,-0.5715196,-0.0514506,-0.38867775,-0.50514394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tiger
0.0,0.0,0.0,0.2018422,-0.09270597,-0.1702387,0.3492643,-0.2416727,-0.3135937,0.43466374,-0.36012983,-0.45838982,0.42724645,-0.4447787,-0.60680723,0.19525427,-0.51026136,-0.31706226,0.16910477,-0.73486465,-0.5261624,0.12255136,-0.8778684,-0.6421049,0.08645655,-0.99625564,-0.71179795,0.12514102,-0.48785883,-0.35466984,0.215224,-0.6048248,-0.68146014,0.30946577,-0.4899715,-0.7816762,0.36438695,-0.38224536,-0.782235,0.060572397,-0.42517096,-0.40309823,0.14512499,-0.5377748,-0.68159664,0.19349903,-0.44473654,-0.67730224,0.21947029,-0.35148606,-0.6011269,0.001399642,-0.34426194,-0.4643389,0.09000974,-0.4906673,-0.6186715,0.16789956,-0.5463795,-0.6095958,0.22708298,-0.5661494,-0.56501275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tiger
0.0,0.0,0.0,0.11793655,-0.10911034,-0.16594224,0.17784375,-0.25833178,-0.30264306,0.17202766,-0.37408942,-0.43554187,0.07566359,-0.45400518,-0.58074826,0.1396071,-0.511136,-0.32575837,-0.0047981082,-0.7293454,-0.5376352,-0.10396783,-0.8712297,-0.6624107,-0.16673659,-0.9860015,-0.74065435,0.11621523,-0.47048852,-0.35756093,-0.09078517,-0.59894395,-0.6567685,-0.29762548,-0.49745983,-0.73800045,-0.39061162,-0.40149307,-0.7342208,0.047320575,-0.3831645,-0.40097886,-0.17205395,-0.49030158,-0.66940445,-0.380015,-0.40235454,-0.66489625,-0.46434066,-0.32117665,-0.59347427,-0.04155535,-0.27790576,-0.45429575,-0.20587137,-0.39426476,-0.62194514,-0.32433668,-0.4056123,-0.60908717,-0.36763284,-0.39583626,-0.5569563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03305751,-0.1354757,-0.07894831,-0.11611108,-0.28446013,-0.17054097,-0.21179493,-0.391677,-0.2673518,-0.33740017,-0.46479887,-0.38375512,-0.23196957,-0.4351736,-0.28689483,-0.36922178,-0.63147646,-0.4735058,-0.4579787,-0.75879776,-0.5868692,-0.5095665,-0.8604313,-0.66301537,-0.23570046,-0.37082058,-0.35400108,-0.4447812,-0.47795764,-0.60371155,-0.612073,-0.3902527,-0.6624717,-0.679123,-0.30073228,-0.6626634,-0.25210148,-0.2567659,-0.4236812,-0.49607095,-0.34598735,-0.6463683,-0.6968245,-0.2725247,-0.6359316,-0.77697545,-0.20192276,-0.5867248,-0.27784863,-0.12253149,-0.49624142,-0.51608926,-0.17884856,-0.6629791,-0.65376014,-0.15761548,-0.6588464,-0.70581377,-0.1282985,-0.6228904,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07628587,-0.15163668,-0.06412217,-0.17648631,-0.32451025,-0.15310101,-0.28324428,-0.45224229,-0.24933775,-0.40267923,-0.53753203,-0.36119837,-0.18687738,-0.45455182,-0.28381938,-0.31070277,-0.667153,-0.46741056,-0.3828474,-0.8004346,-0.571422,-0.42378318,-0.9057637,-0.6395805,-0.19811724,-0.388248,-0.3578228,-0.39063904,-0.5112529,-0.6309044,-0.5172427,-0.41840044,-0.69126076,-0.55098546,-0.31787282,-0.68021077,-0.2208293,-0.27806258,-0.43216625,-0.44148734,-0.37823585,-0.6647166,-0.6128376,-0.30928352,-0.6528582,-0.6705848,-0.23743556,-0.592448,-0.25287443,-0.15041162,-0.5072584,-0.4397901,-0.23865698,-0.67054355,-0.54918474,-0.23544563,-0.6663136,-0.58420247,-0.21063891,-0.6263292,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001224874,-0.16468734,-0.07175572,-0.099470764,-0.33027625,-0.17085609,-0.23691735,-0.45637178,-0.2751344,-0.36591148,-0.53759754,-0.39806738,-0.24830154,-0.45880875,-0.30962983,-0.3424967,-0.6650449,-0.50853306,-0.40289593,-0.7971553,-0.6242629,-0.42762917,-0.9039542,-0.702134,-0.30797738,-0.38650787,-0.38736582,-0.3581077,-0.5139449,-0.6710279,-0.3587748,-0.42011657,-0.7381387,-0.32285696,-0.31982592,-0.7341836,-0.34515002,-0.26666677,-0.46426308,-0.46028423,-0.36793926,-0.703892,-0.57410663,-0.29596642,-0.70047086,-0.62129635,-0.22321144,-0.65366536,-0.37021935,-0.12593745,-0.54211295,-0.50415957,-0.1806673,-0.7127713,-0.5799248,-0.1586795,-0.715041,-0.61733806,-0.12524697,-0.68543947,tiger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.062145606,-0.17431062,-0.06217445,-0.19072899,-0.34931868,-0.1608229,-0.33348608,-0.4776749,-0.26266778,-0.46713307,-0.5640703,-0.3858225,-0.17550129,-0.45157036,-0.32406425,-0.3227801,-0.65737826,-0.51804197,-0.40858176,-0.78669685,-0.62933487,-0.45079088,-0.89262956,-0.70358956,-0.1942265,-0.36653766,-0.40602994,-0.41691923,-0.5024338,-0.67142934,-0.56086683,-0.41611665,-0.7242919,-0.5946796,-0.3185766,-0.7163848,-0.23334679,-0.23807165,-0.48511562,-0.49623242,-0.34882334,-0.70975983,-0.6672569,-0.28104523,-0.68307525,-0.7121184,-0.21105577,-0.6234655,-0.28392932,-0.09430514,-0.5643793,-0.52998567,-0.16157514,-0.7267183,-0.64533234,-0.14019977,-0.7098023,-0.67508924,-0.10950522,-0.66685,tiger
